insertions,bins,balls,alpha,perc,observed,lower bound,upper bound
0.64,1025,8720,1.35004935217,1.18507671643,10.0489335006,8.5318694571,24.300888339
0.65,1025,9156,1.35004935217,1.18507671643,9.54854981084,8.95846292995,24.300888339
0.66,1025,9374,1.35004935217,1.18507671643,8.86358099878,9.17175966638,25.6509376912
0.67,1025,10464,1.35004935217,1.18507671643,9.86748466258,10.2382433485,28.3510363955
0.68,1026,11118,1.35136647349,1.18372764161,9.37886597938,10.868029726,29.7300624167
0.69,1027,10900,1.31829252293,1.18419754645,10.8326947637,10.6449240208,29.0024355044
0.7,1028,8720,1.31957615732,1.18509702123,10.7256027555,8.50815694693,22.4327946745
0.71,1032,10464,1.3247106949,1.18146785843,9.58203592814,10.1731271476,27.8189245929
0.72,1040,8284,1.33497977006,1.1817979585,10.5112612613,7.99603389748,21.3596763209
0.73,1045,8938,1.34139794203,1.18535351648,8.3276047261,8.58907234597,24.1451629565
0.74,1048,8502,1.34524884521,1.18772240521,8.89285714286,8.14797423241,22.8692303686
0.75,1061,9374,1.28322740469,1.18804100383,8.65717415115,8.88110131763,23.0980932845
0.76,1071,8938,1.29532191369,1.19503307935,8.86767895879,8.39586284751,22.0204725327
0.77,1092,10246,1.32072038259,1.20732549005,8.79945054945,9.45446009424,25.0936872691
0.78,1116,9156,1.31154521375,1.21668559609,9.60825780463,8.28022974344,22.2962686337
0.79,1132,9810,1.33034872936,1.22453805911,8.71666666667,8.75485838549,23.9462771284
0.8,1157,9156,1.3597292225,1.24022553022,9.93418013857,8.00665721714,21.75566756
0.81,1193,11554,1.40203713262,1.26672010659,8.44753476612,9.81822631486,28.0407426524
0.82,1228,10682,1.38824515878,1.28782580766,9.87527839644,8.83189768142,24.9884128581
0.83,1252,10028,1.41537698599,1.30475178671,9.38190954774,8.13966628239,24.0614087619
0.84,1291,8720,1.44682517437,1.33174092336,7.50660377358,6.87221134278,20.2555524411
0.85,1337,9810,1.47007871646,1.35328304623,8.26731601732,7.47218803004,22.0511807469
0.86,1378,9592,1.51515966439,1.3775512155,7.96794871795,7.09260851001,21.2122353014
0.87,1417,10246,1.51092183557,1.39988130507,7.03000968054,7.36867967139,22.6638275336
0.88,1461,10900,1.5437567392,1.42464791059,7.55355355355,7.60352348645,23.156351088
0.89,1507,11336,1.58007478937,1.45387395211,8.16272469253,7.66531693279,25.2811966299
0.9,1551,10246,1.62620835986,1.47886600793,8.04859813084,6.72792821545,22.7669170381
0.91,1597,10900,1.63731772982,1.50342127619,7.15274034142,6.94643095732,22.9224482175
0.92,1632,11554,1.67320133692,1.52361320495,7.41347053321,7.20205356843,25.0980200538
0.93,1670,11118,1.68321264521,1.54251138637,7.75323475046,6.7662845875,23.5649770329
0.94,1714,11554,1.68316865333,1.55851669314,7.21033868093,6.84316805218,23.5643611467
0.95,1750,12208,1.70673548479,1.56876611893,7.52830188679,7.07364371987,23.8942967871
0.96,1794,11336,1.74584215292,1.58155701218,7.15445026178,6.39756741843,22.6959479879
0.97,1840,11554,1.77659074228,1.58842079395,7.46410684474,6.3476667076,23.0956796496
0.98,1874,12208,1.80941904947,1.58464933169,6.84222560976,6.57683600717,25.3318666926
0.99,1902,12426,1.75249251672,1.57572090839,6.63452708907,6.58787821124,24.5348952341
1.0,1918,13080,1.76723483022,1.5654851007,7.12867355044,6.87245754775,24.7412876231
1.01,1944,14606,1.78063862085,1.49520798313,7.15627822945,7.56384948041,28.4902179336
1.02,1963,14606,1.76010085803,1.24878653454,7.76802218115,7.48537286086,26.4015128705
1.03,1979,12426,1.7724339433,1.22103304446,7.94241245136,6.31272306358,23.0416412629
1.04,1990,13952,1.78228577421,1.21110471321,7.15243902439,7.04608414758,26.7342866132
1.05,2004,13080,1.73896799876,1.20254761238,7.44143426295,6.55630579763,24.3455519826
1.06,2018,10900,1.69834070907,1.19632700619,7.00897129187,5.42285524588,18.6817477998
1.07,2025,10900,1.70396668491,1.19563297711,5.44458762887,5.40285657395,18.7436335341
1.08,2029,15478,1.70733254503,1.19482313694,6.02618816683,7.65595287133,27.3173207205
1.09,2034,13298,1.70663680765,1.1926905333,7.18429752066,6.56038313717,23.8929153071
1.1,2036,13952,1.68840794814,1.19079656223,7.88532883642,6.87584726084,23.637711274
1.11,2038,14606,1.69006650212,1.19127433896,7.42718446602,7.19071558308,25.3509975318
1.12,2041,14388,1.67362789651,1.19218345698,7.50582362729,7.07235542987,25.1044184476
1.13,2042,15478,1.55750793182,1.19182928047,7.5869205298,7.60414052804,24.9201269092
1.14,2046,15260,1.55486564004,1.18842153608,7.59758064516,7.48202222368,23.3229846006
1.15,2048,15478,1.52702133137,1.18951014062,8.01443695861,7.5812907806,24.4323413019
1.16,2048,16132,1.52702133137,1.18951014062,8.23091976517,7.90162701077,24.4323413019
1.17,2049,15478,1.52441331597,1.18996099934,8.74343776461,7.57749864584,24.3906130555
1.18,2049,15042,1.52441331597,1.18996099934,8.25177304965,7.36404797976,22.8661997395
1.19,2050,14606,1.42569879877,1.19030394896,7.64846980976,7.1470236788,21.3854819816
1.2,2050,16568,1.42569879877,1.19030394896,7.98327137546,8.10707163565,24.2368795791
1.21,2050,13734,1.42569879877,1.19030394896,8.31265108783,6.72033569797,19.9597831828
1.22,2050,15260,1.42569879877,1.19030394896,7.61825726141,7.46703966441,21.3854819816
1.23,2050,13734,1.42569879877,1.19030394896,7.45785123967,6.72033569797,19.9597831828
1.24,2050,13734,1.42569879877,1.19030394896,7.57595993322,6.72033569797,19.9597831828
1.25,2050,14824,1.42569879877,1.19030394896,7.48691099476,7.253695674,21.3854819816
1.26,2050,15696,1.42569879877,1.19030394896,7.74743150685,7.68038365483,22.8111807804
1.27,2050,13952,1.42569879877,1.19030394896,7.95507487521,6.82700769318,19.9597831828
1.28,2050,13734,1.42569879877,1.19030394896,7.6759410802,6.72033569797,19.9597831828
1.29,2050,13952,1.42569879877,1.19030394896,7.55887230514,6.82700769318,19.9597831828
1.3,2050,13952,1.42569879877,1.19030394896,7.30056864338,6.82700769318,19.9597831828
1.31,2050,14824,1.42569879877,1.19030394896,7.28142741281,7.253695674,21.3854819816
1.32,2051,15042,1.4263942616,1.19066342354,7.5252352438,7.35694044183,21.395913924
1.33,2052,12862,1.42708972443,1.19071081646,7.89944576405,6.28773293651,18.5521664176
1.34,2057,12644,1.43056703857,1.19251406236,7.5504587156,6.16680796891,18.5973715015
1.35,2058,13952,1.4312625014,1.19270542893,7.47913322632,6.801675458,20.0376750196
1.36,2058,13734,1.4312625014,1.19270542893,7.23857024106,6.69539927897,20.0376750196
1.37,2060,14388,1.35163281465,1.19359073048,7.49623430962,7.00766719775,18.9228594051
1.38,2061,13734,1.35228894709,1.19368867109,7.39885339885,6.68616418335,18.9320452592
1.39,2063,13734,1.35360121196,1.1939650129,7.44122516556,6.68004216162,18.9504169674
1.4,2065,13080,1.35491347682,1.19349109292,7.44435418359,6.35614389388,17.6138751987
1.41,2072,15260,1.35950640386,1.19322732949,7.21648626145,7.39212006927,20.392596058
1.42,2077,13952,1.36278706604,1.19342136555,7.57998359311,6.74337334717,19.0790189245
1.43,2086,14388,1.31626625581,1.19529425473,7.33112582781,6.92597126094,18.4277275813
1.44,2093,14388,1.32068325667,1.19494638324,7.4469273743,6.90448989993,18.4895655934
1.45,2097,10028,1.32320725716,1.19487867437,7.29314420804,4.80361246428,13.2320725716
1.46,2104,13952,1.32762425802,1.19501781762,7.54566744731,6.66254897945,18.5867396122
1.47,2113,14388,1.33330325912,1.19738814798,7.38326693227,6.84390948136,18.6662456277
1.48,2119,14388,1.33708925986,1.19743560324,6.95133437991,6.82594989479,18.719249638
1.49,2128,13952,1.33340293216,1.19987874535,7.58809332261,6.593324545,18.6676410503
1.5,2145,12208,1.33162681455,1.20151604527,7.04607977992,5.72687245721,15.9795217747
1.51,2157,13516,1.32462601894,1.20301029511,6.51512738854,6.30786558396,17.2201382463
1.52,2170,14388,1.33260939319,1.20758392218,7.08082408875,6.67838140236,18.6565315047
1.53,2190,15042,1.3333935597,1.21158508752,7.04163454125,6.92289133523,18.6675098358
1.54,2217,14170,1.34983265838,1.21764448901,6.85,6.4477793661,17.5478245589
1.55,2234,14824,1.36018320199,1.22130210771,6.94462540717,6.69746977741,19.0425648279
1.56,2255,14170,1.35517787366,1.22754820624,7.24776119403,6.34655639547,17.6173123576
1.57,2279,15042,1.36960105281,1.23755587098,6.75019215988,6.67105606516,19.1744147393
